RECORD_ID,POLICY_NUMBER,NOTIFICATION_DATE,ACTION_TYPE,POLICY_TYPE,REASON_SOURCE,INDICATOR_60D,ZIP_CODE,EFFECTIVE_DATE,REASON_CODES,THIRD_PARTY_IND,AERIAL_IMAGERY
TFB-100299,POL-651994,2026-03-13,C,H,C,1,75201,2026-06-02,ABK,Y,1
TFB-100300,POL-741912,2026-03-04,NR,T,C,1,78701,2026-05-21,CFK,Y,0
TFB-100301,POL-917357,2026-03-09,C,C,A,1,76710,2026-05-12,CI,Y,0
TFB-100302,POL-894782,2026-02-18,NR,D,A,1,76710,2026-04-19,E,Y,0
TFB-100303,POL-935459,2026-01-09,D,H,B,1,79901,2026-04-04,DJ,Y,0
TFB-100304,POL-872366,2026-03-16,NR,D,C,1,78205,2026-05-15,ADH,N,0
TFB-100305,POL-713104,2026-01-22,NR,T,B,1,76710,2026-04-05,F,Y,0
TFB-100306,POL-616059,2026-01-19,D,C,B,0,79901,2026-02-06,CH,N,0
TFB-100307,POL-963163,2026-01-16,NR,T,A,0,76712,2026-02-23,AB,N,0
TFB-100308,POL-670419,2026-01-20,C,D,A,0,76701,2026-03-10,BF,N,0
TFB-100309,POL-566531,2026-02-10,NR,D,B,0,77002,2026-04-01,DH,Y,0
TFB-100310,POL-810124,2026-03-29,D,H,B,0,77002,2026-05-22,J,Y,0
TFB-100311,POL-889867,2026-02-11,NR,H,B,1,76710,2026-05-12,EG,N,0
TFB-100312,POL-631958,2026-01-21,D,D,A,1,78701,2026-01-16,L,N,0
TFB-100313,POL-977448,2026-03-23,C,C,A,1,76712,2026-05-30,F,N,0
TFB-100314,POL-739676,2026-02-03,C,T,C,0,75201,2026-03-23,IL,Y,0
TFB-100315,POL-764213,2026-01-26,NR,H,C,1,78205,2026-04-17,DFL,Y,0
TFB-100316,POL-513029,2026-03-06,D,T,A,1,76710,2026-05-31,CEL,N,0
TFB-100317,POL-632921,2026-03-22,C,T,B,0,77002,2026-04-27,DI,Y,0
TFB-100318,POL-525166,2026-03-17,NR,T,B,0,76701,2026-05-15,AK,N,0
TFB-100319,POL-736441,2026-03-31,D,C,A,1,76701,2026-06-24,AEK,N,0
TFB-100320,POL-981666,2026-02-02,NR,D,B,1,77002,2026-04-06,FHK,Y,0
TFB-100321,POL-615538,2026-03-18,D,C,A,1,76710,2026-05-30,CJL,Y,0
TFB-100322,POL-503793,2026-02-18,C,C,B,0,76712,2026-04-11,CJL,N,0
TFB-100323,POL-884222,2026-01-17,NR,C,B,0,76701,2026-03-07,ABJ,Y,0
TFB-100324,POL-633127,2026-01-02,D,C,C,1,76712,2026-03-31,DF,Y,0
TFB-100325,POL-564203,2026-02-16,D,T,B,0,76701,2026-04-04,DHK,N,0
TFB-100326,POL-623339,2026-01-13,C,T,B,1,76710,2026-03-30,BC,N,0
TFB-100327,POL-751504,2026-03-20,NR,C,B,1,79901,2026-05-30,B,N,0
TFB-100328,POL-730895,2026-02-04,D,T,B,0,79901,2026-03-20,E,Y,0
TFB-100329,POL-824914,2026-02-19,D,T,B,1,76701,2026-05-17,AGH,Y,0
TFB-100330,POL-969382,2026-03-04,C,C,C,1,78701,2026-05-25,FL,Y,0
TFB-100331,POL-513077,2026-02-22,NR,H,B,0,75201,2026-04-04,CF,N,0
TFB-100332,POL-776662,2026-01-22,D,C,C,1,79901,2026-04-12,FK,Y,1
TFB-100333,POL-508770,2026-02-27,D,C,C,0,76710,2026-03-18,BGK,Y,0
TFB-100334,POL-842722,2026-04-04,NR,H,A,1,78701,2026-06-09,AB,N,0
TFB-100335,POL-819457,2026-02-25,C,T,B,0,79901,2026-04-09,BI,N,0
TFB-100336,POL-793056,2026-03-02,C,D,C,0,78205,2026-04-19,HEC,Y,0
TFB-100337,POL-647635,2026-03-03,NR,H,B,1,76710,2026-05-25,CL,Y,0
TFB-100338,POL-679110,2026-02-28,NR,H,A,0,78205,2026-04-11,B,Y,0
TFB-100339,POL-933334,2026-04-15,NR,C,A,1,77002,2026-06-27,AJK,Y,0
TFB-100340,POL-802037,2026-04-05,D,C,A,1,76710,2026-06-11,L,N,0
TFB-100341,POL-611159,2026-01-22,C,C,A,1,78701,2026-04-14,CFJ,Y,0
TFB-100342,POL-716080,2026-03-08,NR,T,B,0,76710,2026-05-01,H,N,0
TFB-100343,POL-719661,2026-01-16,NR,T,A,1,75201,2026-04-15,J,N,0
TFB-100344,POL-902433,2026-01-02,D,C,A,0,78205,2026-02-26,EF,Y,0
TFB-100345,POL-523442,2026-02-28,C,C,B,0,78701,2026-04-23,AFK,N,0
TFB-100346,POL-780513,2026-01-15,NR,C,C,0,78701,2026-03-09,AEH,Y,0
TFB-100347,POL-565286,2026-04-12,NR,C,C,1,,2026-07-10,EFL,Y,0
TFB-100348,POL-762912,2026-03-13,C,D,C,0,76710,2026-03-29,B,N,0
TFB-100349,POL-770924,2026-01-07,C,T,B,1,78205,2026-03-11,C,N,0
TFB-100350,POL-548213,2026-03-26,C,H,C,0,77002,2026-05-22,D,Y,0
TFB-100351,POL-947098,2026-02-07,NR,H,A,1,75201,2026-04-17,AHI,N,0
TFB-100352,POL-508947,2026-04-04,C,H,A,0,77002,2026-05-28,CJ,N,0
TFB-100353,POL-645138,2026-03-22,D,T,A,1,75201,2026-06-20,L,N,0
TFB-100354,POL-821941,2026-03-19,NR,D,B,0,76710,2026-04-30,EJL,Y,0
TFB-100355,POL-546108,2026-02-23,NR,T,C,0,76710,2026-03-28,GIL,Y,0
TFB-100356,POL-574452,2026-03-07,D,T,B,0,75201,2026-03-25,ABL,Y,0
TFB-100357,POL-649144,2026-01-17,NR,T,A,0,75201,2026-03-14,DI,N,0
TFB-100358,POL-924498,2026-03-23,NR,T,C,1,78205,2026-05-31,A,Y,0
TFB-100359,POL-825702,2026-01-17,D,C,B,0,78205,2026-02-19,I,Y,0
TFB-100360,POL-621088,2026-03-12,C,D,B,0,78205,2026-04-12,D,Y,0
TFB-100361,POL-949958,2026-02-09,C,C,C,0,78205,2026-02-25,FGI,N,0
TFB-100362,POL-669085,2026-03-31,C,D,C,1,77002,2026-06-29,J,N,0
TFB-100363,POL-830177,2026-01-12,NR,T,A,1,78205,2026-04-02,BEJ,Y,0
TFB-100364,POL-959748,2026-03-07,NR,C,B,0,78205,2026-04-02,I,N,0
TFB-100365,POL-921749,2026-03-07,C,T,C,0,75201,2026-04-23,GHJ,Y,0
TFB-100366,POL-833645,2026-02-22,NR,H,C,0,77002,2026-04-07,CEF,N,0
TFB-100367,POL-692635,2026-03-04,C,C,C,0,76712,2026-03-29,F,N,0
TFB-100368,POL-580429,2026-04-08,NR,C,B,0,79901,2026-05-03,ADF,N,0
TFB-100369,POL-723115,2026-03-31,D,C,A,0,77002,2026-04-28,E,Y,0
TFB-100370,POL-994989,2026-04-02,D,T,A,0,76712,2026-04-30,DG,Y,0
TFB-100371,POL-944962,2026-01-23,D,D,C,0,77002,2026-02-28,CEK,Y,1
TFB-100372,POL-625840,2026-01-26,C,T,A,0,76710,2026-02-12,I,N,0
TFB-100373,POL-959265,2026-01-11,C,D,C,1,78205,2026-03-14,FG,Y,0
TFB-100374,POL-839380,2026-03-28,D,H,A,1,76712,2026-05-31,BD,Y,0
TFB-100375,POL-699480,2026-02-01,D,D,B,0,79901,2026-03-19,BEG,N,0
TFB-100376,POL-672807,2026-01-30,D,H,B,0,76710,2026-02-17,DHL,Y,0
TFB-100377,POL-898651,2026-03-30,D,T,A,0,79901,2026-05-12,FH,Y,0
TFB-100378,POL-832842,2026-03-02,D,C,C,1,75201,2026-05-30,AGK,N,0
TFB-100379,POL-889844,2026-03-24,NR,C,A,0,78701,2026-05-03,BD,Y,0
TFB-100380,POL-592380,2026-02-27,D,T,A,0,79901,2026-04-20,D,Y,0
TFB-100381,POL-613852,2026-01-22,NR,T,C,0,77002,2026-02-26,ACG,N,0
TFB-100382,POL-642317,2026-04-19,D,H,B,1,75201,2026-07-07,CFJ,Y,0
TFB-100383,POL-811743,2026-03-10,NR,D,A,0,79901,2026-03-05,CK,Y,1
TFB-100384,POL-807342,2026-03-15,D,T,C,0,78205,2026-04-01,H,N,0
TFB-100385,POL-853773,2026-04-15,C,D,B,0,76712,2026-05-18,D,Y,0
TFB-100386,POL-899678,2026-04-18,NR,C,C,0,78701,2026-05-15,DG,N,0
TFB-100387,POL-706381,2026-01-02,D,C,B,1,76701,2026-03-06,BD,N,0
TFB-100388,POL-725598,2026-02-19,C,T,B,1,75201,2026-05-09,I,N,0
TFB-100389,POL-504454,2026-04-08,NR,D,A,0,76701,2026-05-28,E,Y,0
TFB-100390,POL-591598,2026-01-24,C,C,A,0,79901,2026-03-01,EGI,N,0
TFB-100391,POL-572726,2026-02-03,C,T,B,0,76710,2026-03-04,DK,Y,0
TFB-100392,POL-603602,2026-03-15,NR,H,A,0,79901,2026-04-03,AC,Y,0
TFB-100393,POL-535634,2026-01-14,D,C,A,0,76712,2026-02-14,DF,N,0
TFB-100394,POL-794641,2026-02-13,C,T,A,0,77002,2026-03-15,BK,Y,1
TFB-100395,POL-887785,2026-02-24,D,H,B,1,75201,2026-04-29,FDB,N,0
TFB-100396,POL-501638,2026-03-03,NR,C,A,0,76710,2026-04-23,ABH,N,0
TFB-100397,POL-967448,2026-02-07,NR,H,C,1,76701,2026-04-15,FGL,Y,0
TFB-100398,POL-792753,2026-03-25,C,C,A,1,75201,2026-06-20,EIJ,Y,0
TFB-100399,POL-739422,2026-03-06,D,H,B,0,76701,2026-03-26,HI,Y,0
TFB-100400,POL-963030,2026-03-30,NR,T,C,0,76701,2026-05-13,H,Y,0
TFB-100401,POL-528983,2026-04-21,D,C,A,1,79901,2026-07-20,DF,Y,0
TFB-100402,POL-920507,2026-04-02,C,H,C,1,78205,2026-06-20,B,N,0
TFB-100403,POL-894746,2026-01-27,D,C,C,0,,2026-03-27,GH,Y,0
TFB-100404,POL-987074,2026-04-20,C,H,A,0,78701,2026-06-16,H,Y,0
TFB-100405,POL-543477,2026-02-26,D,T,B,1,76710,2026-04-29,DGK,Y,1
TFB-100406,POL-768426,2026-01-08,D,H,A,0,79901,2026-02-11,IHA,N,0
TFB-100407,POL-714128,2026-04-10,D,H,B,0,78701,2026-05-26,F,N,0
TFB-100408,POL-650707,2026-03-19,C,T,C,0,78205,2026-05-16,LH,N,0
TFB-100409,POL-516651,2026-02-04,D,C,B,0,76701,2026-02-23,CFJ,Y,0
TFB-100410,POL-914269,2026-03-30,D,C,A,0,77002,2026-05-23,C,Y,0
TFB-100411,POL-562994,2026-02-27,D,T,C,0,76701,2026-04-22,EJK,N,0
TFB-100412,POL-922036,2026-04-02,C,H,B,1,78205,2026-06-24,IL,N,0
TFB-100413,POL-969743,2026-03-17,D,H,B,0,78205,2026-04-26,FL,Y,0
TFB-100414,POL-957428,2026-03-10,NR,D,B,0,77002,2026-04-08,F,N,0
TFB-100415,POL-910898,2026-04-20,C,C,B,1,76712,2026-07-08,DL,Y,0
TFB-100416,POL-756718,2026-03-07,NR,H,A,1,76710,2026-05-18,AK,Y,1
TFB-100417,POL-563947,2026-01-15,D,T,C,1,76701,2026-04-15,EHJ,Y,0
TFB-100418,POL-979856,2026-04-05,C,H,A,1,76710,2026-06-05,EIL,Y,0
TFB-100419,POL-853461,2026-03-08,NR,D,C,0,76712,2026-04-19,B,N,0
TFB-100420,POL-977366,2026-04-18,NR,C,A,1,76710,2026-07-09,AD,Y,0
TFB-100421,POL-664247,2026-01-07,C,T,C,0,76712,2026-03-07,CG,Y,0
TFB-100422,POL-818554,2026-02-08,C,T,C,0,79901,2026-02-23,IL,Y,0
TFB-100423,POL-803065,2026-04-21,NR,H,C,1,76710,2026-07-09,E,N,0
TFB-100424,POL-556012,2026-03-10,NR,T,A,1,79901,2026-05-17,I,N,0
TFB-100425,POL-547669,2026-01-21,D,T,C,0,75201,2026-02-26,AL,N,0
TFB-100426,POL-587935,2026-03-03,C,C,B,0,75201,2026-04-25,AGH,Y,0
TFB-100427,POL-612313,2026-01-06,NR,D,B,1,78701,2026-03-13,BCL,N,0
TFB-100428,POL-665573,2026-03-16,C,H,B,1,76710,2026-05-31,BC,Y,0
TFB-100429,POL-847197,2026-02-17,D,D,C,1,78701,2026-05-13,AFH,Y,0
TFB-100430,POL-674074,2026-02-24,D,T,A,1,76712,2026-05-12,IK,Y,0
TFB-100431,POL-689714,2026-04-04,C,T,C,1,76712,2026-06-20,F,Y,0
TFB-100432,POL-879836,2026-04-19,NR,H,C,1,78205,2026-07-08,BFG,Y,0
TFB-100433,POL-939751,2026-01-23,C,C,B,1,79901,2026-03-31,AHK,Y,1
TFB-100434,POL-637628,2026-01-06,NR,C,C,1,77002,2026-04-04,AEL,N,0
TFB-100435,POL-917584,2026-04-02,NR,C,B,0,78205,2026-05-21,J,Y,0
TFB-100436,POL-899390,2026-03-21,NR,C,A,1,78205,2026-06-01,AG,N,0
TFB-100437,POL-835953,2026-04-19,D,T,B,0,78701,2026-06-07,CJ,N,0
TFB-100438,POL-600123,2026-01-26,NR,H,B,0,78205,2026-03-20,B,N,0
TFB-100439,POL-895148,2026-04-14,D,D,C,0,76710,2026-05-29,BCD,N,0
TFB-100440,POL-548074,2026-03-28,D,H,B,1,77002,2026-05-30,EI,N,0
TFB-100441,POL-926584,2026-01-18,C,D,A,0,76701,2026-03-02,AE,Y,0
TFB-100442,POL-666021,2026-04-20,NR,T,C,1,79901,2026-06-23,DH,N,0
TFB-100443,POL-790113,2026-02-15,C,C,B,1,75201,2026-04-29,I,N,0
TFB-100444,POL-756870,2026-04-04,D,T,B,0,75201,2026-05-15,G,Y,0
TFB-100445,POL-926489,2026-03-18,D,D,A,0,79901,2026-05-04,EK,N,0
TFB-100446,POL-647990,2026-03-01,NR,D,A,1,76710,2026-05-27,D,Y,0
TFB-100447,POL-767835,2026-04-05,D,T,C,1,78701,2026-06-23,JEA,Y,0
TFB-100448,POL-774666,2026-03-15,NR,H,B,0,78701,2026-04-16,FI,Y,0
TFB-100449,POL-823882,2026-03-07,D,C,C,0,78205,2026-04-01,K,Y,0
TFB-100450,POL-854907,2026-01-27,NR,C,C,0,76710,2026-03-07,B,Y,0
TFB-100451,POL-957797,2026-03-16,D,D,A,1,78205,2026-06-06,ADL,Y,0
TFB-100452,POL-611115,2026-03-09,C,H,A,1,78205,2026-05-22,CJL,Y,0
TFB-100453,POL-582980,2026-01-28,D,C,C,0,76701,2026-02-23,BDL,Y,0
TFB-100454,POL-921041,2026-04-08,C,C,B,1,78701,2026-06-20,DGL,N,0
TFB-100455,POL-727443,2026-02-05,D,T,A,1,77002,2026-04-10,K,Y,1
TFB-100456,POL-586379,2026-02-19,D,H,C,0,78205,2026-04-15,DEF,N,0
TFB-100457,POL-739706,2026-01-02,C,H,B,1,75201,2026-03-12,G,N,0
TFB-100458,POL-529228,2026-02-10,C,H,A,0,75201,2026-03-20,I,Y,0
TFB-100459,POL-881351,2026-01-09,NR,C,C,1,75201,2026-04-01,BH,N,0
TFB-100460,POL-774973,2026-01-25,D,H,A,0,79901,2026-03-25,J,Y,0
TFB-100461,POL-578162,2026-01-09,D,H,C,0,76701,2026-02-28,AC,Y,0
TFB-100462,POL-568862,2026-02-25,NR,C,B,0,78701,2026-03-25,B,Y,0
TFB-100463,POL-759090,2026-04-16,D,T,A,0,76710,2026-05-28,AFH,N,0
TFB-100464,POL-773360,2026-03-02,C,C,B,0,76710,2026-03-27,C,Y,0
TFB-100465,POL-733433,2026-02-02,C,C,C,1,,2026-05-02,BE,Y,0
TFB-100466,POL-924359,2026-03-22,D,C,A,0,76701,2026-05-15,DE,N,0
TFB-100467,POL-786123,2026-02-01,C,T,B,0,76712,2026-02-26,F,Y,0
TFB-100468,POL-796997,2026-03-14,D,D,A,0,78205,2026-03-09,G,N,0
TFB-100469,POL-948039,2026-01-30,C,H,A,0,79901,2026-02-25,AJ,N,0
TFB-100470,POL-593437,2026-02-06,C,T,A,1,77002,2026-05-07,K,Y,0
TFB-100471,POL-636058,2026-03-07,D,C,A,1,76701,2026-05-30,J,N,0
TFB-100472,POL-921174,2026-02-08,C,C,B,0,78205,2026-02-24,BI,N,0
TFB-100473,POL-656704,2026-04-04,D,H,C,1,76712,2026-07-02,DI,N,0
TFB-100474,POL-672533,2026-03-13,D,D,C,0,76701,2026-05-01,CE,N,0
TFB-100475,POL-708423,2026-01-29,NR,C,C,0,77002,2026-02-20,H,N,0
TFB-100476,POL-695829,2026-03-15,D,H,C,0,76710,2026-03-31,H,Y,0
TFB-100477,POL-843878,2026-02-11,NR,D,A,1,76712,2026-05-12,FK,Y,1
TFB-100478,POL-821069,2026-03-20,C,C,C,0,77002,2026-04-28,A,N,0
TFB-100479,POL-562490,2026-03-12,C,T,B,0,76701,2026-04-21,EG,N,0
TFB-100480,POL-963945,2026-01-08,D,H,C,0,76701,2026-02-10,IJK,Y,1
TFB-100481,POL-645232,2026-03-21,C,C,B,0,79901,2026-05-01,CK,N,0
TFB-100482,POL-521857,2026-03-09,NR,H,A,0,76712,2026-04-22,A,N,0
TFB-100483,POL-723739,2026-02-02,D,D,C,1,75201,2026-04-06,AD,N,0
TFB-100484,POL-529227,2026-01-03,C,D,B,0,78701,2026-02-16,DEI,Y,0
TFB-100485,POL-868213,2026-04-01,NR,H,A,0,77002,2026-05-24,C,Y,0
TFB-100486,POL-903225,2026-02-03,D,D,C,1,78701,2026-04-12,B,Y,0
TFB-100487,POL-554886,2026-01-24,D,H,A,0,76710,2026-03-10,I,N,0
TFB-100488,POL-521447,2026-03-11,NR,C,A,0,76712,2026-04-09,KL,N,0
TFB-100489,POL-876344,2026-01-30,C,H,B,0,77002,2026-03-29,G,Y,0
TFB-100490,POL-798628,2026-04-18,NR,C,B,0,76710,2026-06-16,EHK,N,0
TFB-100491,POL-786236,2026-01-02,D,C,C,1,75201,2026-03-18,CD,Y,0
TFB-100492,POL-976492,2026-02-15,C,D,A,1,76701,2026-05-11,BEF,N,0
TFB-100493,POL-710209,2026-04-04,C,D,B,1,78701,2026-06-14,FJ,N,0
TFB-100494,POL-684548,2026-01-12,NR,H,A,0,75201,2026-02-07,K,Y,1
TFB-100495,POL-798240,2026-03-04,C,T,A,0,78701,2026-03-24,GL,Y,0
TFB-100496,POL-881832,2026-01-01,C,C,A,0,79901,2026-01-21,DJL,N,0
TFB-100497,POL-726826,2026-02-20,D,T,C,1,75201,2026-04-23,GIJ,Y,0
TFB-100498,POL-836687,2026-04-02,D,D,B,1,75201,2026-06-22,J,Y,0
TFB-100499,POL-924987,2026-03-29,NR,C,C,0,78701,2026-05-05,AE,N,0
TFB-100500,POL-598655,2026-02-15,D,H,A,1,75201,2026-05-09,EIK,Y,1
TFB-100501,POL-932837,2026-01-29,C,D,B,0,78701,2026-03-21,GI,Y,0
TFB-100502,POL-528177,2026-01-05,D,C,B,0,76701,2026-01-26,FGI,Y,0
TFB-100503,POL-507883,2026-03-22,D,H,A,0,76710,2026-04-13,C,N,0
TFB-100504,POL-658488,2026-02-26,D,T,C,1,78205,2026-05-02,BCI,Y,0
TFB-100505,POL-845798,2026-04-12,D,C,A,1,76710,2026-06-30,FK,N,0
TFB-100506,POL-980631,2026-01-06,NR,C,A,0,76701,2026-02-20,A,Y,0
TFB-100507,POL-556483,2026-03-19,C,C,A,0,78205,2026-04-19,L,N,0
TFB-100508,POL-503340,2026-03-03,NR,D,B,0,76710,2026-03-28,EJ,Y,0
TFB-100509,POL-899347,2026-03-09,C,D,B,0,78205,2026-04-26,HIL,N,0
TFB-100510,POL-743140,2026-01-02,NR,C,B,1,76701,2026-03-03,EHJ,Y,0
TFB-100511,POL-821280,2026-04-07,NR,C,C,1,78701,2026-06-11,HIL,N,0
TFB-100512,POL-526149,2026-02-22,NR,D,B,0,76701,2026-04-04,GH,N,0
TFB-100513,POL-648135,2026-01-01,D,T,A,0,76712,2026-02-22,ACH,Y,0
TFB-100514,POL-818699,2026-02-07,D,D,C,0,79901,2026-04-01,BDF,Y,0
TFB-100515,POL-702665,2026-02-22,C,T,A,1,79901,2026-05-03,CF,N,0
TFB-100516,POL-920875,2026-02-24,D,T,B,0,76701,2026-03-17,ABK,N,0
TFB-100517,POL-540624,2026-02-19,C,C,A,0,79901,2026-04-19,G,Y,0
TFB-100518,POL-593448,2026-03-02,NR,T,A,1,76712,2026-05-17,D,N,0
TFB-100519,POL-853312,2026-03-11,C,T,C,1,78205,2026-05-27,L,Y,0
TFB-100520,POL-650410,2026-03-30,NR,C,B,0,75201,2026-04-30,FJ,Y,0
TFB-100521,POL-992607,2026-01-05,D,C,C,1,76712,2026-04-05,D,Y,0
TFB-100522,POL-594642,2026-01-04,NR,H,B,1,76701,2026-03-23,AHK,N,0
TFB-100523,POL-661759,2026-01-12,C,T,A,0,78205,2026-02-13,L,N,0
TFB-100524,POL-520322,2026-02-23,D,D,A,1,77002,2026-05-17,HJ,Y,0
TFB-100525,POL-854241,2026-01-09,NR,T,A,0,77002,2026-02-12,BF,Y,0
TFB-100526,POL-773644,2026-04-07,C,C,A,1,76701,2026-06-17,BIJ,N,0
TFB-100527,POL-537078,2026-04-19,NR,H,C,1,76710,2026-07-07,HL,Y,0
TFB-100528,POL-996398,2026-01-24,D,T,A,0,78205,2026-03-24,E,Y,0
TFB-100529,POL-812888,2026-04-01,C,D,C,1,77002,2026-06-12,H,Y,0
TFB-100530,POL-786336,2026-03-08,NR,D,C,1,76710,2026-05-19,H,Y,0
TFB-100531,POL-586754,2026-01-31,C,T,A,0,76710,2026-03-07,BF,N,0
TFB-100532,POL-883939,2026-03-15,NR,H,B,0,79901,2026-04-02,K,Y,1
TFB-100533,POL-853361,2026-01-11,NR,T,B,1,76712,2026-03-19,EF,N,0
TFB-100534,POL-731437,2026-03-19,D,C,A,1,76710,2026-06-03,EJ,Y,0
TFB-100535,POL-799843,2026-01-31,C,H,A,1,76710,2026-04-23,AC,Y,0
TFB-100536,POL-979348,2026-01-01,NR,D,B,0,77002,2026-02-07,CEL,Y,0
TFB-100537,POL-501779,2026-03-11,D,T,B,1,77002,2026-05-30,CF,N,0
TFB-100538,POL-919847,2026-01-26,C,C,C,1,78701,2026-04-05,AK,N,0
TFB-100539,POL-883900,2026-03-03,C,H,A,1,78205,2026-05-29,CDK,N,0
TFB-100540,POL-820950,2026-03-17,D,C,C,0,78701,2026-05-09,AGL,N,0
TFB-100541,POL-654711,2026-03-28,NR,C,A,0,75201,2026-05-16,DJL,Y,0
TFB-100542,POL-753755,2026-02-07,NR,C,B,0,77002,2026-03-05,BHL,Y,0
TFB-100543,POL-884961,2026-01-12,NR,C,C,1,76712,2026-03-16,BG,N,0
TFB-100544,POL-818606,2026-04-17,NR,H,B,0,78205,2026-05-21,DH,Y,0
TFB-100545,POL-643989,2026-04-09,D,H,B,0,77002,2026-05-04,G,N,0
TFB-100546,POL-871619,2026-01-13,D,H,A,0,75201,2026-03-03,CDF,N,0
TFB-100547,POL-593451,2026-03-12,D,D,B,0,79901,2026-04-07,AFG,Y,0
TFB-100548,POL-695973,2026-01-15,D,D,A,0,76710,2026-02-20,CJ,N,0
TFB-100549,POL-915370,2026-02-26,D,D,C,1,77002,2026-05-25,ACK,Y,1
TFB-100550,POL-944870,2026-02-28,D,H,C,1,79901,2026-05-14,HJ,Y,0
TFB-100551,POL-578127,2026-02-04,C,D,C,1,76712,2026-04-29,EL,N,0
TFB-100552,POL-793133,2026-03-22,NR,C,B,0,76710,2026-05-12,ADL,N,0
TFB-100553,POL-940686,2026-03-27,C,H,B,1,,2026-06-20,K,N,0
TFB-100554,POL-844631,2026-04-18,NR,C,C,0,76710,2026-06-16,D,Y,0
TFB-100555,POL-547728,2026-04-14,C,H,C,0,79901,2026-05-21,EG,Y,0
TFB-100556,POL-903946,2026-02-25,NR,C,A,1,77002,2026-05-23,B,N,0
TFB-100557,POL-761234,2026-01-12,NR,D,C,0,76710,2026-01-27,DHI,Y,0
TFB-100558,POL-503218,2026-04-21,NR,C,A,1,75201,2026-07-01,EK,Y,1
TFB-100559,POL-767633,2026-03-21,NR,H,C,0,77002,2026-04-17,CH,Y,0
TFB-100560,POL-587659,2026-04-11,C,T,A,1,75201,2026-06-18,F,Y,0
TFB-100561,POL-785774,2026-02-18,D,T,C,1,,2026-04-24,CH,Y,0
TFB-100562,POL-754601,2026-01-14,NR,D,C,1,79901,2026-04-01,DGL,Y,0
TFB-100563,POL-888611,2026-03-15,NR,C,A,0,78205,2026-05-06,D,Y,0
TFB-100564,POL-948941,2026-02-28,D,T,A,1,78205,2026-05-14,C,Y,0
TFB-100565,POL-816345,2026-04-08,NR,D,B,1,76710,2026-06-12,EG,Y,0
TFB-100566,POL-908965,2026-03-04,D,T,C,0,78701,2026-03-30,C,Y,0
TFB-100567,POL-752352,2026-04-05,NR,T,A,0,76712,2026-04-24,I,Y,0
TFB-100568,POL-591802,2026-01-03,D,T,B,1,77002,2026-03-30,D,N,0
TFB-100569,POL-738264,2026-02-28,NR,T,B,0,76712,2026-04-21,L,N,0
TFB-100570,POL-863888,2026-02-07,D,C,B,0,76712,2026-03-08,AEJ,Y,0
TFB-100571,POL-985186,2026-04-17,C,T,A,1,79901,2026-07-12,H,N,0
TFB-100572,POL-704725,2026-01-23,NR,H,A,0,76710,2026-03-01,GIK,Y,1
TFB-100573,POL-669526,2026-02-07,NR,T,B,0,77002,2026-04-01,G,Y,0
TFB-100574,POL-641578,2026-04-15,C,T,B,0,78701,2026-05-04,K,Y,1
TFB-100575,POL-575698,2026-01-03,C,C,A,1,77002,2026-03-12,ACL,N,0
TFB-100576,POL-516623,2026-01-26,NR,H,A,0,76712,2026-03-18,BC,Y,0
TFB-100577,POL-665610,2026-03-20,NR,T,A,0,79901,2026-03-15,L,Y,0
TFB-100578,POL-950534,2026-03-01,C,C,C,0,76701,2026-04-19,L,Y,0
TFB-100579,POL-810203,2026-02-06,NR,C,C,0,75201,2026-03-23,GL,Y,0
TFB-100580,POL-701788,2026-02-20,NR,H,C,1,76710,2026-05-04,CG,Y,0
TFB-100581,POL-519289,2026-01-13,D,D,B,0,75201,2026-03-09,EHL,Y,0
TFB-100582,POL-765321,2026-02-16,C,C,A,0,75201,2026-04-01,FJ,N,0
TFB-100583,POL-686494,2026-02-26,D,C,B,0,79901,2026-04-14,GD,Y,0
TFB-100584,POL-567125,2026-02-09,NR,C,C,0,76712,2026-03-23,D,Y,0
TFB-100585,POL-969995,2026-03-20,D,T,C,0,77002,2026-04-30,GH,Y,0
TFB-100586,POL-555882,2026-01-03,NR,H,A,1,78701,2026-03-24,EIK,N,0
TFB-100587,POL-810273,2026-04-20,D,H,B,1,76710,2026-06-30,I,Y,0
TFB-100588,POL-537246,2026-04-03,NR,T,A,1,75201,2026-06-17,K,Y,1
TFB-100589,POL-513066,2026-01-14,C,T,A,0,78701,2026-03-12,I,N,0
TFB-100590,POL-641038,2026-03-10,D,T,C,0,78701,2026-04-09,GI,Y,0
TFB-100591,POL-835422,2026-03-19,C,C,A,0,76710,2026-05-11,B,N,0
TFB-100592,POL-920669,2026-03-06,C,C,A,0,77002,2026-03-01,A,Y,0
TFB-100593,POL-520085,2026-03-05,C,H,C,0,78701,2026-04-07,EFK,Y,0
TFB-100594,POL-620454,2026-02-17,D,C,B,0,78701,2026-03-04,AC,Y,0
TFB-100595,POL-982638,2026-02-11,D,D,A,1,75201,2026-04-17,H,Y,0
TFB-100596,POL-726599,2026-03-01,C,D,C,1,79901,2026-05-26,AHK,Y,1
TFB-100597,POL-951669,2026-02-25,C,C,C,1,79901,2026-05-20,DL,N,0
TFB-100598,POL-666851,2026-01-03,C,D,A,0,77002,2026-02-13,DI,Y,0
TFB-100599,POL-641735,2026-03-14,C,D,B,1,78701,2026-05-26,CIJ,N,0
